customer_id,first_name,last_name,signup_date,region,acquisition_channel,email_opt_in,sms_opt_in,is_subscriber,lifetime_value_usd
C100367,Ava,Kim,2025-09-17,FR,organic,True,True,False,38.09
C100368,Pia,Tanaka,2025-05-15,US-IL,instagram,True,True,False,289.3
C100369,Rina,Tanaka,2025-01-30,US-IL,google,True,True,False,71.75
C100370,Nadia,Jain,2025-06-29,CA,podcast,True,False,False,325.38
C100371,Mara,Gray,2026-04-02,US-CA,google,True,False,True,227.1
C100372,Omar,Owens,2024-05-22,US-CA,google,True,True,False,55.81
C100373,Uma,Vance,2026-01-21,UK,organic,True,True,True,50.65
C100374,Nadia,Chen,2024-08-20,US-IL,instagram,False,False,False,58.03
C100375,Yara,Chen,2025-10-25,FR,organic,True,False,True,324.59
C100376,Lena,Quist,2025-05-05,US-NY,google,True,True,False,300.05
C100377,Ivy,Park,2024-07-17,UK,google,True,False,False,128.73
C100378,Quinn,Bauer,2025-02-01,UK,email-referral,True,False,False,289.24
C100379,Beau,Torres,2026-03-10,AU,instagram,True,False,False,32.86
C100380,Diego,Rossi,2024-11-20,US-IL,google,True,True,True,347.15
C100381,Ruby,Moreau,2025-07-04,DE,tiktok,False,False,False,575.47
C100382,Wes,Bauer,2024-09-14,DE,podcast,True,True,True,272.61
C100383,Rosa,Ortiz,2026-05-19,US-CA,organic,True,False,False,212.38
C100384,Elsa,Park,2024-11-03,CA,organic,True,False,True,180.52
C100385,Max,Owens,2025-02-26,UK,instagram,True,False,True,413.78
C100386,Ivy,Tanaka,2026-02-19,US-TX,instagram,True,False,False,22.73
C100387,Leo,Young,2025-03-17,US-TX,instagram,True,True,False,99.51
C100388,Aria,Torres,2024-11-23,US-TX,email-referral,True,False,True,258.46
C100389,Nadia,Weber,2026-04-17,US-IL,google,True,False,True,54.12
C100390,Aria,Young,2024-02-21,UK,tiktok,False,True,False,36.6
C100391,Lucy,Berg,2026-03-01,US-NY,instagram,True,True,True,187.59
C100392,Mia,Ito,2024-12-21,DE,email-referral,True,True,True,287.54
C100393,Noah,Reyes,2025-10-02,US-WA,podcast,True,False,False,201.44
C100394,Tara,Ward,2025-05-09,FR,instagram,True,False,True,213.62
C100395,Xena,Oduya,2025-09-25,AU,podcast,True,True,False,102.0
C100396,Tara,Silva,2024-08-09,US-TX,organic,False,False,False,191.82
C100397,Nadia,Silva,2024-10-21,DE,email-referral,True,False,False,93.87
C100398,Finn,Young,2025-01-27,FR,instagram,False,False,False,101.51
C100399,Eli,Zhang,2024-06-29,US-NY,tiktok,False,True,False,166.45
C100400,Theo,Lopez,2024-05-04,DE,email-referral,True,True,False,147.78
C100401,Nadia,Silva,2024-05-05,US-IL,google,True,False,False,294.85
C100402,Finn,Patel,2024-03-17,US-WA,email-referral,False,False,False,294.31
C100403,Pia,Shah,2025-09-10,US-IL,tiktok,False,True,False,299.2
C100404,Xena,Ellis,2024-07-26,AU,instagram,True,True,True,358.36
C100405,Rosa,Vogel,2024-03-01,FR,podcast,True,False,True,304.75
C100406,Ava,Chen,2026-05-17,FR,podcast,True,True,False,197.43
C100407,Ava,Vogel,2025-05-08,FR,podcast,True,False,False,126.85
C100408,Lucy,Chen,2024-08-01,US-NY,podcast,False,False,False,225.74
C100409,Enzo,Ellis,2025-05-23,US-NY,instagram,False,False,False,218.28
C100410,Gus,Ferro,2024-09-09,US-TX,instagram,True,False,False,172.44
C100411,Lena,Quist,2025-07-15,DE,organic,True,True,False,500.56
C100412,Beau,Kim,2025-03-04,US-WA,instagram,True,True,False,213.94
C100413,Mia,Novak,2024-11-09,FR,email-referral,True,False,True,328.51
C100414,Gus,Novak,2025-07-02,UK,organic,True,True,True,292.77
C100415,Tess,Tanaka,2025-02-07,DE,google,True,False,False,96.17
C100416,Noah,Hunt,2026-02-19,CA,tiktok,True,True,False,164.58
C100417,Cleo,Diaz,2024-06-13,CA,organic,True,True,False,109.15
C100418,Mara,Walsh,2025-05-07,US-NY,podcast,True,True,False,355.63
C100419,Noah,Lund,2026-03-25,US-NY,email-referral,True,False,False,295.09
C100420,Max,Kim,2025-02-28,US-WA,google,True,True,False,105.19
C100421,Drew,Lund,2025-11-10,DE,organic,True,True,True,153.82
C100422,Nina,Yilmaz,2024-11-10,US-TX,tiktok,True,True,False,347.69
C100423,Finn,Novak,2026-03-12,US-WA,email-referral,False,False,True,284.63
C100424,Enzo,Weber,2024-07-06,US-NY,organic,True,False,False,157.21
C100425,Sofia,Mora,2025-07-12,US-WA,google,False,True,False,261.69
C100426,Vera,Weber,2026-04-24,US-FL,google,True,True,False,314.73
C100427,Yara,Nash,2024-04-13,US-FL,instagram,False,True,False,256.14
C100428,Ruby,Iqbal,2025-10-07,UK,tiktok,True,False,False,254.72
C100429,Lena,Ortiz,2026-03-19,US-FL,tiktok,True,True,True,413.06
C100430,Otis,Zola,2024-03-05,US-WA,podcast,True,False,False,127.1
C100431,Priya,Diaz,2024-09-05,DE,email-referral,True,False,True,185.05
C100432,Nora,Vogel,2025-12-13,FR,instagram,True,False,True,316.21
C100433,Tess,Zola,2025-07-03,US-TX,organic,True,True,False,411.18
C100434,Isla,Nash,2024-06-09,DE,organic,True,True,False,86.83
C100435,Lucy,Park,2025-02-17,FR,organic,True,True,False,167.54
C100436,Lila,Ortiz,2026-03-18,US-NY,podcast,True,True,False,293.3
C100437,Faye,Park,2025-05-07,CA,google,True,True,False,428.03
C100438,Pia,Silva,2024-03-17,FR,email-referral,True,True,True,289.65
C100439,Nina,Hunt,2025-01-09,DE,tiktok,False,False,True,282.08
C100440,Faye,Young,2026-02-25,US-FL,organic,False,False,True,253.6
C100441,Ruby,Chen,2025-09-20,US-FL,instagram,True,True,True,316.45
C100442,Noah,Park,2025-03-31,FR,google,True,False,True,400.38
C100443,Owen,Ahmed,2024-11-12,US-CA,tiktok,True,False,False,59.73
C100444,Marco,Kim,2024-02-14,US-FL,instagram,True,True,False,67.28
C100445,Eli,Jain,2025-02-23,US-TX,tiktok,True,True,False,240.59
C100446,Mara,Rossi,2026-04-25,CA,instagram,True,True,True,447.05
C100447,Tara,Bauer,2025-01-29,US-TX,organic,True,False,False,322.14
C100448,Zane,Haas,2025-09-16,US-CA,email-referral,True,True,True,195.15
C100449,Tara,Haas,2025-09-25,US-NY,organic,True,False,True,429.16
C100450,Isla,Oduya,2024-03-11,UK,tiktok,False,True,True,264.53
C100451,Owen,Khan,2024-09-09,UK,podcast,True,True,False,249.32
C100452,Cleo,Khan,2026-02-21,CA,email-referral,True,True,False,333.13
C100453,Jack,Moreau,2024-05-05,DE,organic,True,True,True,447.99
C100454,Nico,Khan,2025-03-01,US-WA,podcast,True,False,True,209.14
C100455,Isla,Ito,2024-09-22,AU,podcast,True,False,True,145.85
C100456,Kai,Vance,2025-04-01,US-TX,organic,True,True,False,72.2
C100457,Mara,Hunt,2025-02-07,US-TX,tiktok,False,True,False,105.31
C100458,Vera,Shah,2024-10-02,US-CA,instagram,True,True,True,103.42
C100459,Mia,Diaz,2024-08-12,US-WA,organic,True,False,False,164.95
C100460,Jack,Oduya,2025-08-07,US-CA,tiktok,True,False,False,119.78
C100461,Nina,Weber,2025-04-12,US-IL,email-referral,True,True,False,234.83
C100462,Ivy,Zola,2025-09-05,US-NY,organic,True,False,False,254.83
C100463,Otis,Jain,2025-08-24,AU,organic,True,False,False,323.41
C100464,Amara,Weber,2024-09-09,CA,email-referral,True,True,False,366.45
C100465,Ken,Quist,2026-01-17,CA,google,True,False,False,170.44
C100466,Lena,Ahmed,2025-06-25,UK,instagram,True,False,False,242.48
C100467,Lena,Shah,2025-03-13,UK,podcast,True,True,False,111.42
C100468,Nina,Gray,2025-10-05,DE,instagram,True,False,True,266.54
C100469,Ken,Zola,2024-07-06,US-FL,google,True,False,False,115.78
C100470,Jack,Lund,2026-01-29,US-FL,organic,True,False,False,98.2
C100471,Lena,Tanaka,2025-06-15,UK,tiktok,True,False,False,116.28
C100472,Vera,Ellis,2026-05-08,US-FL,instagram,True,True,True,264.62
C100473,Liam,Jain,2025-05-05,US-FL,organic,True,True,False,199.23
C100474,Yara,Gray,2024-04-11,US-NY,email-referral,True,True,False,82.53
C100475,Ivy,Klein,2024-03-12,US-TX,email-referral,True,False,False,152.97
C100476,Rosa,Zola,2024-10-08,UK,email-referral,True,True,True,568.12
C100477,Quinn,Chen,2026-06-13,UK,instagram,True,False,True,122.16
C100478,Jack,Walsh,2025-08-14,FR,tiktok,True,True,False,53.33
C100479,Leo,Chen,2026-03-10,AU,google,True,True,False,385.14
C100480,Gus,Silva,2025-09-22,US-CA,instagram,True,False,False,234.74
C100481,Nadia,Owens,2025-12-20,CA,email-referral,False,False,False,134.45
C100482,Faye,Mora,2025-08-14,US-WA,organic,True,False,True,414.54
C100483,Ivy,Weber,2026-03-27,US-CA,tiktok,True,False,True,361.0
C100484,Elsa,Weber,2025-06-03,DE,podcast,True,False,True,359.76
C100485,Zane,Patel,2025-02-25,US-FL,email-referral,True,False,False,213.68
C100486,Tara,Young,2025-04-07,US-FL,tiktok,True,True,False,213.08
C100487,Rosa,Bauer,2025-12-09,US-NY,organic,True,True,False,261.1
C100488,Iris,Mora,2026-01-28,US-NY,google,True,True,True,342.83
C100489,Omar,Jain,2024-09-01,CA,tiktok,True,True,False,50.41
C100490,Jack,Ahmed,2026-03-05,CA,podcast,True,True,False,128.44
C100491,Elsa,Tanaka,2024-11-18,US-CA,email-referral,True,True,False,36.85
C100492,Cleo,Reyes,2025-11-18,FR,tiktok,True,False,False,132.28
C100493,Pia,Rossi,2024-04-10,CA,instagram,True,True,False,379.82
C100494,Otis,Haas,2025-08-20,US-TX,instagram,False,False,False,42.3
C100495,Nina,Klein,2024-11-12,US-NY,email-referral,True,True,False,190.25
C100496,Diego,Iqbal,2025-03-20,CA,tiktok,True,True,False,294.59
C100497,Mia,Rossi,2025-11-19,DE,podcast,True,True,True,375.46
C100498,Nadia,Ito,2025-07-16,US-IL,organic,False,True,False,303.47
C100499,Ken,Mora,2026-02-02,FR,email-referral,True,True,False,31.38
C100500,Vera,Oduya,2026-01-23,US-NY,organic,True,False,False,313.65
C100501,Yara,Nash,2026-06-10,AU,tiktok,True,False,False,197.81
C100502,Amara,Yilmaz,2024-04-15,CA,instagram,True,True,True,287.77
C100503,Max,Kim,2025-09-22,FR,organic,True,False,True,330.93
C100504,Omar,Walsh,2025-03-29,US-NY,email-referral,True,True,True,436.19
C100505,Gus,Patel,2025-04-05,UK,podcast,True,False,True,277.86
C100506,Theo,Hunt,2025-03-12,DE,organic,True,True,False,309.68
C100507,Zane,Khan,2025-02-08,UK,instagram,True,True,False,271.17
C100508,Owen,Zola,2024-09-03,DE,organic,True,False,False,340.97
C100509,Nico,Vogel,2026-03-20,AU,organic,False,False,False,549.28
C100510,Rina,Shah,2026-04-25,US-TX,email-referral,True,True,False,22.81
C100511,Sage,Young,2026-04-29,US-WA,organic,True,False,False,57.73
C100512,Sofia,Ward,2024-08-10,FR,tiktok,True,False,False,350.5
C100513,Iris,Ortiz,2025-05-31,AU,google,True,False,True,257.54
C100514,Isla,Costa,2025-04-23,UK,organic,False,False,False,262.83
C100515,Mara,Moreau,2024-10-10,DE,organic,True,False,False,118.08
C100516,Liam,Bauer,2024-10-12,AU,organic,True,True,False,196.32
C100517,Enzo,Shah,2024-09-05,US-NY,organic,False,False,False,153.1
C100518,Noah,Owens,2024-09-20,US-IL,organic,True,False,False,450.53
C100519,Zoe,Shah,2024-06-08,US-NY,email-referral,True,False,True,119.7
C100520,Theo,Lopez,2024-07-13,US-FL,organic,False,False,True,236.65
C100521,Liam,Ward,2026-01-15,CA,organic,True,True,False,163.03
C100522,Rosa,Klein,2025-07-23,US-NY,instagram,True,False,True,197.65
C100523,Drew,Lund,2026-01-20,UK,email-referral,True,False,False,342.35
C100524,Mia,Ortiz,2025-10-06,FR,instagram,True,True,False,216.49
C100525,Cleo,Chen,2024-10-03,US-CA,organic,True,False,False,45.27
C100526,Nadia,Ferro,2026-02-01,US-CA,tiktok,True,False,False,302.81
C100527,Max,Quist,2026-04-14,US-NY,podcast,False,False,False,168.02
C100528,Quinn,Zola,2024-12-20,US-TX,tiktok,True,False,True,356.79
C100529,Leo,Haas,2024-08-19,UK,podcast,True,True,True,230.39
C100530,Liam,Xu,2026-02-06,FR,email-referral,True,False,False,232.33
C100531,Nina,Xu,2025-01-15,CA,podcast,True,False,True,146.46
C100532,Nico,Torres,2025-09-06,US-WA,organic,False,True,False,217.69
C100533,Lena,Patel,2026-06-01,DE,tiktok,True,True,True,384.73
C100534,Marco,Lund,2026-02-02,US-IL,instagram,False,True,False,49.57
C100535,Enzo,Ueda,2025-02-21,US-NY,organic,True,False,True,270.81
C100536,Tess,Nash,2024-02-28,DE,tiktok,True,True,False,312.32
C100537,Nora,Ortiz,2026-05-31,FR,tiktok,True,False,False,180.98
C100538,Rina,Owens,2026-05-17,US-FL,tiktok,True,True,False,243.12
C100539,Amara,Ito,2024-08-17,US-FL,email-referral,True,True,False,320.94
C100540,Drew,Bauer,2026-04-12,AU,instagram,False,False,False,41.12
C100541,Rina,Hunt,2024-07-16,FR,google,True,False,True,232.77
C100542,Sofia,Lund,2026-05-01,CA,tiktok,True,False,False,103.4
C100543,Otis,Ueda,2024-03-15,CA,email-referral,True,False,False,410.4
C100544,Xena,Hunt,2026-01-23,US-WA,instagram,True,True,False,52.41
C100545,Tess,Ueda,2026-01-31,DE,google,True,False,True,300.88
C100546,Iris,Costa,2024-09-13,DE,podcast,True,False,True,486.1
C100547,Jude,Lund,2025-03-11,US-TX,email-referral,True,False,False,107.4
C100548,Amara,Walsh,2024-04-07,US-WA,podcast,True,False,False,203.43
C100549,Nora,Ueda,2025-02-10,US-NY,instagram,True,False,True,308.56
C100550,Zoe,Vance,2024-12-03,US-IL,podcast,True,True,True,254.19
C100551,Amara,Silva,2026-03-12,US-IL,podcast,True,True,True,483.04
C100552,Drew,Moreau,2025-04-30,FR,organic,False,True,True,348.61
C100553,Mia,Khan,2025-11-12,US-TX,instagram,False,True,True,162.53
C100554,Elsa,Mora,2024-09-27,FR,instagram,False,True,False,279.66
C100555,Rina,Iqbal,2024-08-29,US-CA,tiktok,True,False,True,364.64
C100556,Eli,Berg,2025-04-16,US-FL,google,True,False,True,562.36
C100557,Rosa,Lund,2025-03-31,US-NY,podcast,True,False,False,23.84
C100558,Max,Klein,2024-06-26,US-CA,email-referral,True,False,False,273.06
C100559,Aria,Weber,2025-04-12,US-NY,tiktok,True,True,False,316.85
C100560,Remy,Tanaka,2024-04-16,AU,instagram,True,False,True,324.72
C100561,Zane,Walsh,2024-07-27,US-IL,email-referral,False,True,True,417.42
C100562,Finn,Bauer,2025-07-27,US-WA,organic,True,True,False,340.14
C100563,Finn,Ferro,2026-03-28,UK,organic,True,False,True,342.17
C100564,Pia,Patel,2024-02-14,US-CA,instagram,True,True,False,109.94
C100565,Tess,Haas,2024-10-30,FR,email-referral,True,False,True,603.26
C100566,Jude,Tanaka,2026-04-10,US-TX,tiktok,True,True,False,143.64
C100567,Pavel,Nash,2025-06-18,US-TX,instagram,True,False,False,303.19
C100568,Yara,Ahmed,2024-08-03,US-CA,organic,True,False,False,395.14
C100569,Vera,Patel,2025-09-27,DE,podcast,True,True,True,304.48
C100570,Lena,Patel,2024-06-13,US-FL,organic,True,False,True,496.34
C100571,Nico,Oduya,2024-05-03,US-FL,google,True,True,True,493.94
C100572,Diego,Walsh,2024-12-12,UK,email-referral,True,False,False,132.51
C100573,Gus,Rossi,2025-11-16,US-NY,organic,True,True,False,329.15
C100574,Max,Berg,2024-07-08,CA,podcast,True,True,True,446.21
C100575,Wes,Bauer,2025-07-16,FR,google,True,False,False,32.64
C100576,Kai,Ward,2024-10-13,UK,instagram,True,False,True,294.54
C100577,Mia,Vance,2024-11-22,US-FL,podcast,True,False,True,510.89
C100578,Otis,Rossi,2025-10-12,US-WA,tiktok,True,False,False,296.59
C100579,Enzo,Oduya,2025-02-17,AU,podcast,True,True,False,89.72
C100580,Sofia,Ahmed,2024-06-01,DE,organic,True,True,False,134.51
C100581,Otis,Costa,2024-09-18,UK,google,True,False,False,205.93
C100582,Pia,Bauer,2025-03-23,US-NY,podcast,True,True,False,284.34
C100583,Tara,Gray,2026-05-06,US-IL,organic,True,False,True,183.19
C100584,Priya,Zhang,2025-09-16,US-IL,instagram,True,False,False,306.9
C100585,Nico,Lopez,2024-10-15,FR,tiktok,False,True,True,237.99
C100586,Rina,Zhang,2025-11-15,US-IL,google,True,False,True,271.06
C100587,Finn,Hunt,2024-07-12,US-CA,organic,True,True,False,125.17
C100588,Isla,Silva,2024-04-06,AU,podcast,True,True,True,342.98
C100589,Sofia,Novak,2025-03-28,CA,tiktok,False,False,False,70.01
C100590,Tess,Shah,2025-04-06,DE,podcast,True,False,False,73.76
C100591,Omar,Park,2026-04-21,US-FL,podcast,True,False,True,729.1
C100592,Amara,Shah,2024-07-29,US-IL,instagram,True,False,False,366.25
C100593,Diego,Chen,2024-12-23,US-TX,podcast,True,False,True,232.68
C100594,Amara,Silva,2024-06-13,US-IL,organic,False,False,True,322.11
C100595,Drew,Moreau,2026-01-20,US-NY,tiktok,True,False,True,337.53
C100596,Vera,Moreau,2025-06-07,UK,instagram,True,True,True,155.91
C100597,Remy,Vance,2025-02-21,CA,email-referral,False,False,False,233.69
C100598,Jack,Novak,2026-03-01,US-NY,tiktok,True,False,True,367.98
C100599,Theo,Ortiz,2025-12-03,US-IL,instagram,True,True,True,222.71
C100600,Gus,Chen,2025-04-22,US-IL,google,True,True,False,70.01
C100601,Rina,Hunt,2025-07-20,DE,tiktok,True,False,True,77.09
C100602,Rina,Nash,2025-10-21,DE,google,True,False,True,377.2
C100603,Yara,Torres,2025-02-11,FR,email-referral,True,False,False,167.74
C100604,Aria,Torres,2025-03-30,FR,email-referral,True,True,True,326.28
C100605,Yara,Vance,2025-09-06,US-TX,organic,True,False,False,43.81
C100606,Remy,Shah,2024-06-28,US-WA,email-referral,True,False,True,426.0
C100607,Sage,Ortiz,2024-05-13,US-WA,organic,True,True,False,298.79
C100608,Kai,Shah,2025-06-20,CA,google,True,True,False,37.62
C100609,Elsa,Jain,2025-07-28,US-CA,organic,True,True,False,229.01
C100610,Priya,Walsh,2024-05-25,UK,email-referral,True,False,False,39.1
C100611,Nico,Shah,2025-02-21,DE,google,True,False,False,113.58
C100612,Beau,Chen,2026-04-09,US-WA,email-referral,True,False,False,84.45
C100613,Owen,Silva,2025-11-11,US-FL,google,True,False,False,333.71
C100614,Beau,Jain,2026-06-09,US-IL,organic,True,False,False,160.74
C100615,Isla,Vance,2026-03-10,US-TX,podcast,True,False,False,52.4
C100616,Jude,Zhang,2025-08-02,US-IL,google,True,False,False,412.44
C100617,Beau,Yilmaz,2025-12-11,DE,instagram,True,False,False,131.47
C100618,Yara,Tanaka,2024-06-28,US-WA,tiktok,True,False,False,397.84
C100619,Nico,Ueda,2026-01-20,US-IL,email-referral,True,True,False,345.23
C100620,Sage,Tanaka,2024-11-22,US-TX,organic,True,True,False,58.28
C100621,Owen,Chen,2026-03-09,UK,organic,True,False,True,428.44
C100622,Nina,Ahmed,2024-06-03,DE,email-referral,True,True,False,29.29
C100623,Drew,Costa,2025-06-17,US-IL,instagram,True,False,False,362.6
C100624,Pia,Iqbal,2025-03-28,CA,email-referral,True,True,False,191.75
C100625,Zoe,Weber,2024-09-12,DE,podcast,True,False,True,721.37
C100626,Kai,Torres,2025-06-25,US-WA,podcast,True,True,True,320.73
C100627,Vera,Oduya,2024-02-13,CA,tiktok,True,False,False,183.21
C100628,Sage,Gray,2025-02-23,UK,instagram,True,False,False,81.6
C100629,Diego,Ellis,2024-12-21,US-NY,instagram,True,True,False,291.2
C100630,Cleo,Xu,2024-07-23,US-FL,google,False,False,True,230.14
C100631,Uma,Klein,2025-02-04,US-IL,podcast,True,True,False,242.66
C100632,Owen,Ellis,2024-03-06,CA,tiktok,True,True,True,503.91
C100633,Pavel,Ellis,2025-07-06,US-CA,tiktok,True,False,True,117.69
C100634,Cleo,Park,2024-04-12,US-CA,podcast,True,False,False,136.14
C100635,Nina,Zola,2024-03-06,CA,podcast,True,True,False,134.98
C100636,Leo,Shah,2025-07-08,US-FL,tiktok,True,True,False,245.09
C100637,Isla,Chen,2025-10-24,US-IL,email-referral,True,False,False,311.73
C100638,Xena,Ito,2024-11-08,US-IL,email-referral,False,True,True,300.08
C100639,Liam,Berg,2025-07-04,US-WA,tiktok,True,False,False,59.61
C100640,Zoe,Bauer,2024-04-10,AU,tiktok,False,False,False,297.19
C100641,Leo,Ellis,2025-02-15,US-FL,email-referral,True,True,False,41.73
C100642,Max,Reyes,2024-05-15,FR,organic,True,True,True,348.53
C100643,Ava,Ortiz,2025-06-12,US-FL,tiktok,True,False,True,405.43
C100644,Aria,Zhang,2025-02-20,US-IL,google,True,True,False,21.46
C100645,Theo,Ward,2025-01-23,AU,google,True,True,False,290.43
C100646,Amara,Walsh,2024-09-06,DE,podcast,False,False,False,127.3
C100647,Priya,Khan,2024-10-26,CA,tiktok,True,False,True,180.89
C100648,Vera,Costa,2024-06-22,CA,tiktok,True,True,False,245.83
C100649,Noah,Moreau,2025-12-28,US-TX,organic,True,False,True,480.38
C100650,Nina,Oduya,2024-06-27,US-IL,tiktok,True,False,True,516.63
C100651,Max,Ferro,2026-04-22,UK,tiktok,True,False,True,365.47
C100652,Mara,Shah,2024-08-21,AU,podcast,True,False,False,138.7
C100653,Lena,Iqbal,2024-08-03,UK,email-referral,True,True,True,311.23
C100654,Pavel,Ueda,2025-02-12,FR,email-referral,True,False,True,306.65
C100655,Yara,Chen,2026-06-01,FR,organic,True,False,False,224.02
C100656,Zane,Ellis,2025-11-16,US-TX,organic,True,False,False,225.71
C100657,Ruby,Khan,2025-06-15,UK,organic,True,False,True,293.99
C100658,Pavel,Vance,2024-03-08,US-NY,organic,True,False,False,183.62
C100659,Xena,Lund,2025-04-25,UK,organic,True,False,False,118.23
C100660,Rina,Young,2025-08-25,US-CA,instagram,True,True,True,693.57
C100661,Sofia,Weber,2024-12-31,US-CA,instagram,False,False,False,45.28
C100662,Beau,Ueda,2025-02-23,UK,google,True,True,True,265.0
C100663,Priya,Rossi,2026-02-23,CA,organic,True,False,False,210.97
C100664,Ivy,Oduya,2025-04-03,UK,email-referral,False,False,True,185.0
